,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num,days_after_upload,youtuber_id,clean_name,clean_name_noun
105,승우아빠 ,442000000,와플기계로 어묵 핫바 만들기,-119 days +07:27:27.581541000,291497,360000,92,119,1,와플 기계로 어묵 핫바 만들기,"['와플', '기계로', '어묵', '핫바', '만들기']"
106,승우아빠 ,442000000,지옥에서 온 맷돌과 어처구니가 없는 나,-121 days +07:27:27.581541000,239174,40000,63,121,1,지옥 온 맷돌 어처구니 없다 나,"['지옥', '온', '맷돌', '어처구니', '나']"
107,승우아빠 ,442000000,이 사람들은 하루종일 무슨일을 하는걸까,-123 days +07:27:27.581541000,203776,290000,59,123,1,사람 들 하루 종일 무슨 일 하다 걸다,"['사람', '하루', '종일', '무슨', '일']"
108,승우아빠 ,442000000,배달음식은 언제쯤 마음편히 먹을 수 있을까,-124 days +07:27:27.581541000,81451,160000,31,124,1,배달 음식 언제 쯤 마음 편하다 먹다 수 있다,"['배달', '음식', '언제', '쯤', '마음', '수']"
109,승우아빠 ,442000000,세상 간단한 김치 요리 레시피 9가지,-126 days +07:27:27.581541000,283778,450000,98,126,1,세상 간단하다 김치 요리 가지,"['세상', '김치', '요리', '가지']"
110,승우아빠 ,442000000,승우아빠 스테이크영상 저격합니다,-128 days +07:27:27.581541000,257292,460000,104,128,1,승 우 아빠 스테이크 영상 저격 하다,"['승', '아빠', '스테이크', '영상', '저격']"
111,승우아빠 ,442000000,직업이 뭐냐고 세번째 물어봅니다,-129 days +07:27:27.581541000,193265,470000,49,129,1,직업 뭐 냐 고 세번 째 물어보다,"['직업', '뭐', '고', '세번']"
112,승우아빠 ,442000000,수비드 초보를 위한 설명서 / 여러가지 스테이크 수비드로 구워보기,-130 days +07:27:27.581541000,102240,190000,28,130,1,수비드 초보 위 한 설명 서 여러가지 스테이크 수비드 굽다 보기,"['수비드', '초보', '위', '설명', '여러가지', '스테이크', '수비드', '보기']"
113,승우아빠 ,442000000,누가 제일 잘 나갈까?,-131 days +07:27:27.581541000,88096,180000,32,131,1,누가 제일 자다 나가다,"['누가', '제일']"
114,승우아빠 ,442000000,흑당/마라/곱창/삼겹살/치즈불닭 호빵,-133 days +07:27:27.581541000,105048,170000,23,133,1,흑 당 마 라 곱창 삼겹살 치즈 불닭 호빵,"['당', '마', '곱창', '삼겹살', '치즈', '불닭', '호빵']"
115,승우아빠 ,442000000,가성비 좋은 돼지고기 뒷고기요리 5가지,-135 days +07:27:27.580542000,152829,240000,36,135,1,가성 비 좋다 돼지고기 뒷 고 기 요리 가지,"['가성', '비', '돼지고기', '고', '기', '요리', '가지']"
116,승우아빠 ,442000000,나라별 인기 피자들과 가짜치즈 이야기,-136 days +07:27:27.580542000,175329,240000,70,136,1,나라 별 인기 피자 들 가짜 치즈 이야기,"['나라', '별', '인기', '피자', '가짜', '치즈', '이야기']"
117,승우아빠 ,442000000,이제 라면을 먹을때도 광고를 봐야한다구요?,-137 days +07:27:27.580542000,102059,160000,49,137,1,이제 라면 먹다 때 광고 보다 야하다,"['이제', '라면', '때', '광고']"
118,승우아빠 ,442000000,세계 최고 레스토랑 평가기관 미슐랭 가이드의 별 장사 의혹 정리,-138 days +07:27:27.580542000,107263,190000,42,138,1,세계 최고 레스토랑 평가 기관 미슐랭 가이드 별 장사 의혹 정리,"['세계', '최고', '레스토랑', '평가', '기관', '미슐랭', '가이드', '별', '장사', '의혹', '정리']"
119,승우아빠 ,442000000,구독자들이 자꾸 제 채널을 저격합니다,-140 days +07:27:27.580542000,153377,250000,53,140,1,구 독자 들 자꾸 제 채널 저격 하다,"['구', '독자', '자꾸', '제', '채널', '저격']"
120,승우아빠 ,442000000,세상 간단한 새우요리 11가지,-140 days +07:27:27.580542000,277317,40000,54,140,1,세상 간단하다 새우 요리 가지,"['세상', '새우', '요리', '가지']"
121,승우아빠 ,442000000,세상 간단한 족발 보쌈 레시피,-142 days +07:27:27.580542000,276913,390000,92,142,1,세상 간단하다 족발 보쌈,"['세상', '족발', '보쌈']"
122,승우아빠 ,442000000,수능 대박을 위한 엿 만들기,-144 days +07:27:27.580542000,123977,260000,29,144,1,수능 대박 위 한 엿 만들기,"['수능', '대박', '위', '만들기']"
123,승우아빠 ,442000000,콩맛나는 계란과 가짜고기의 미래,-145 days +07:27:27.580542000,68082,120000,18,145,1,콩맛나 계란 가짜 고기 미래,"['콩맛', '계란', '가짜', '고기', '미래']"
124,승우아빠 ,442000000,수타짜장면에 도전해 보았습니다,-147 days +07:27:27.580542000,237437,350000,75,147,1,수 타 짜장면 도전 하다 보다,"['수', '타', '짜장면', '도전']"
125,승우아빠 ,442000000,냉장고에 보관하면 더 빨리 상하는 음식들이 있다?,-149 days +07:27:27.580542000,116480,220000,32,149,1,냉장고 보관 하다 더 빨리 상하 음식 들 있다,"['냉장고', '보관', '더', '상하', '음식']"
126,승우아빠 ,442000000,세계 13대 샌드위치는 왜 이모양일까?,-151 days +07:27:27.580542000,178754,240000,72,151,1,세계 대다 샌드위치 왜 모양,"['세계', '샌드위치', '왜', '모양']"
127,승우아빠 ,442000000,아이스크림 꼰머가 이야기하는 상추맛우유의 진실,-152 days +07:27:27.580542000,87492,160000,24,152,1,아이스크림 꼰머 이야기 하다 상추 맛 우유 진실,"['아이스크림', '꼰머', '이야기', '상추', '맛', '우유', '진실']"
128,승우아빠 ,442000000,세상 모든 붕어빵 유형 31가지,-154 days +07:27:27.580542000,354161,710000,128,154,1,세상 모든 붕어빵 유형 가지,"['세상', '모든', '붕어빵', '유형', '가지']"
129,승우아빠 ,442000000,수제 소세지요리 4가지,-156 days +07:27:27.580542000,122394,150000,43,156,1,수제 소세지 요리 가지,"['수제', '소세지', '요리', '가지']"
130,승우아빠 ,442000000,한국인은 누구보다 향신료를 사랑하면서 왜 싫어한다고 말할까?,-158 days +07:27:27.580542000,164255,280000,65,158,1,한국인 누구 보다 향신료 사랑 하다 왜 싫어하다 말 하다,"['한국인', '누구', '향신료', '사랑', '왜', '말']"
131,승우아빠 ,442000000,선을 넘는 신제품들이 계속 출시되는 이유와 가성비 전쟁의 서막,-159 days +07:27:27.580542000,126883,210000,39,159,1,선 넘다 신제품 들 계속 출시 되다 이유 가성 비 전쟁 서막,"['선', '신제품', '계속', '출시', '이유', '가성', '비', '전쟁', '서막']"
132,승우아빠 ,442000000,세상 간단한 국수 레시피 10가지,-161 days +07:27:27.579540000,449392,590000,181,161,1,세상 간단하다 국수 가지,"['세상', '국수', '가지']"
133,승우아빠 ,442000000,대패 삼겹살을 더 맛있게 먹는 5가지 방법,-163 days +07:27:27.579540000,340126,50000,108,163,1,대패 삼겹살 더 맛있다 먹다 가지 방법,"['대패', '삼겹살', '더', '가지', '방법']"
134,승우아빠 ,442000000,시나몬 향은 고급스러운데 계피향은 아저씨 같아요,-165 days +07:27:27.579540000,238634,380000,66,165,1,시나몬 향 고급스럽다 계피 향 아저씨 같다,"['시나몬', '향', '계피', '향', '아저씨']"
135,승우아빠 ,442000000,내 음식을 멋대로 훔쳐먹는 배달부들의 충격적인 행태,-166 days +07:27:27.579540000,220397,260000,88,166,1,내 음식 멋대로 훔치다 먹다 배달 부들 충격 적 인 행태,"['내', '음식', '멋대로', '배달', '부들', '충격', '적', '인', '행태']"
136,승우아빠 ,442000000,분말 짜장으로 만드는 짜장요리 5가지,-168 days +07:27:27.579540000,173853,220000,50,168,1,분말 짜장 만들다 짜장 요리 가지,"['분말', '짜장', '짜장', '요리', '가지']"
137,승우아빠 ,442000000,세상 거대한 미트볼 요리 6가지,-170 days +07:27:27.579540000,250198,280000,59,170,1,세상 거대하다 미트볼 요리 가지,"['세상', '미트볼', '요리', '가지']"
138,승우아빠 ,442000000,맥도날드 빅맥을 집에서 만들어서 비교해 보았다,-172 days +07:27:27.579540000,204955,430000,70,172,1,맥도날드 빅맥 집 만들다 비교 하다 보다,"['맥도날드', '빅맥', '집', '비교']"
139,승우아빠 ,442000000,박카스와 핫식스를 10위권 밖으로 만드는 고카페인 음료 랭킹 20위를 알아보자,-173 days +07:27:27.579540000,222297,280000,82,173,1,박카스 핫식스 위 권 밖 만들다 고 카페인 음료 랭킹 위 알아보다,"['박카스', '핫식스', '위', '권', '밖', '고', '카페인', '음료', '랭킹', '위']"
140,승우아빠 ,442000000,세상 간단한 에어프라이요리 10가지,-175 days +07:27:27.579540000,362921,510000,121,175,1,세상 간단하다 에어 프라이 요리 가지,"['세상', '에어', '프라이', '요리', '가지']"
141,승우아빠 ,442000000,제육볶음을 쌈싸먹는 색다른 방법,-177 days +07:27:27.579540000,336539,290000,74,177,1,제 육 볶음 쌈 싸다 먹다 색다르다 방법,"['제', '육', '볶음', '쌈', '방법']"
142,승우아빠 ,442000000,당신의 요리실력을 망치는 인터넷 레시피의 문제점,-179 days +07:27:27.579540000,101992,20000,60,179,1,당신 요리실 력 망치다 인터넷 문제점,"['당신', '요리실', '망치', '인터넷', '문제점']"
143,승우아빠 ,442000000,라이스버거 재출시? 롯데리아의 큰그림은 무엇일까,-180 days +07:27:27.579540000,111572,150000,41,180,1,라이스버거 재 출시 롯데리아 크다 그림 무엇,"['라이스버거', '재', '출시', '롯데리아', '그림', '무엇']"
144,승우아빠 ,442000000,게임 요리책을 그대로 따라해 보았습니다 (꿀이끼/언더시티 팬케이크) feat.신사임당,-182 days +07:27:27.579540000,229160,370000,72,182,1,게임 요리 책 그대로 따르다 보다 꿀 이끼 언 더시티 팬케이크 신사임당,"['게임', '요리', '책', '그대로', '꿀', '이끼', '더시티', '팬케이크', '신사임당']"
145,승우아빠 ,442000000,세상 간단한 스팸요리 8가지,-184 days +07:27:27.579540000,3543015,42000,1500,184,1,세상 간단하다 스팸 요리 가지,"['세상', '스팸', '요리', '가지']"
146,승우아빠 ,442000000,알아두면 쓸데있는 치즈 상식들,-185 days +07:27:27.579540000,128178,260000,38,185,1,알 아두 면 쓸다 치즈 상식 들,"['알', '아두', '면', '치즈', '상식']"
147,승우아빠 ,442000000,파스타의 함정에서 빠져 나오는 시간만 14400초,-186 days +07:27:27.579540000,233217,30000,44,186,1,파스타 함정 빠지다 나오다 시간 초,"['파스타', '함정', '시간', '초']"
148,승우아빠 ,442000000,수직 상승하는 에어프라이어 시장과 재도약하는 아웃백스테이크 그리고 라이스버거 이야기,-188 days +07:27:27.579540000,116170,160000,31,188,1,수직 상승 하다 에어 프라이어 시장 재도 약하다 아웃백 스테이크 그리고 라이스버거 이야기,"['수직', '상승', '에어', '프라이어', '시장', '재도', '아웃백', '스테이크', '라이스버거', '이야기']"
149,승우아빠 ,442000000,떡볶이를 천상계로 끌어올리는 셰프의 킥 두가지,-190 days +07:27:27.579540000,168885,230000,80,190,1,떡볶이 천상계 끌다 올리다 셰프 킥 두 가지,"['떡볶이', '천상계', '리다', '셰프', '킥', '두', '가지']"
150,승우아빠 ,442000000,세상 간단한 북어채요리 8가지,-191 days +07:27:27.579540000,76191,150000,24,191,1,세상 간단하다 북어 채 요리 가지,"['세상', '북어', '채', '요리', '가지']"
151,승우아빠 ,442000000,도미탕수 만들다 일어난 일,-192 days +07:27:27.579540000,88735,110000,26,192,1,도미 탕수 만들다 일어나다 일,"['도미', '탕수', '일']"
152,승우아빠 ,442000000,세상 간단한 소세지 야채볶음,-193 days +07:27:27.579540000,255955,330000,89,193,1,세상 간단하다 소세지 야채 볶음,"['세상', '소세지', '야채', '볶음']"
153,승우아빠 ,442000000,셰프가 생각하는 TV 요리프로의 문제점,-194 days +07:27:27.579540000,104739,150000,32,194,1,셰프 생각 하다 요리 프로 문제점,"['셰프', '생각', '요리', '프로', '문제점']"
154,승우아빠 ,442000000,알아두면 쓸떼있는 향신료 상식들,-196 days +07:27:27.579540000,74491,180000,23,196,1,알 아두 면 쓸다 떼다 향신료 상식 들,"['알', '아두', '면', '향신료', '상식']"
155,승우아빠 ,442000000,아무 닭이나 교촌치킨 맛이되는 기적의 레시피,-197 days +07:27:27.579540000,229655,350000,97,197,1,아무 닭 이나 교촌치킨 맛 되다 기적,"['아무', '닭', '이나', '교촌치킨', '맛', '기적']"
156,승우아빠 ,442000000,한우가 점점 비싸지는 이유,-198 days +07:27:27.578539000,177848,240000,73,198,1,한우 점점 비싸다 이유,"['한우', '점점', '이유']"
157,승우아빠 ,442000000,기름에 빠진 오리 구출하기,-199 days +07:27:27.578539000,225836,230000,59,199,1,기름 빠지다 오리 구출 하다,"['기름', '오리', '구출']"
158,승우아빠 ,442000000,닭껍질 다음은 닭똥집?! KFC가 이런 제품을 만드는 이유,-200 days +07:27:27.578539000,77167,110000,26,200,1,닭 껍질 다음 닭똥집 KFC 가다 이렇다 제품 만들다 이유,"['닭', '껍질', '다음', '닭똥집', '제품', '이유']"
159,승우아빠 ,442000000,뻥튀기를 먹는 아주 특별한 방법을 소개합니다,-203 days +07:27:27.578539000,67714,10000,19,203,1,뻥튀기 먹다 아주 특별하다 방법 소개 하다,"['뻥튀기', '아주', '방법', '소개']"
160,승우아빠 ,442000000,최고급 미슐랭 레스토랑은 돈을 얼마나 벌까?,-204 days +07:27:27.578539000,155501,240000,63,204,1,최고급 미슐랭 레스토랑 돈 얼마나 벌다,"['최고급', '미슐랭', '레스토랑', '돈', '얼마나']"
161,승우아빠 ,442000000,닭강정 수류탄 만들다가 탈주하는 영상,-205 days +07:27:27.578539000,155251,180000,30,205,1,닭강정 수류탄 만들다 탈주 하다 영상,"['닭강정', '수류탄', '탈주', '영상']"
162,승우아빠 ,442000000,텍사스 브리스킷을 집에서 만들어 보았습니다,-206 days +07:27:27.578539000,623433,540000,227,206,1,텍사스 브리스킷 집 만들다 보다,"['텍사스', '브리', '스킷', '집']"
163,승우아빠 ,442000000,서울의 대표음식이 양꼬치라고..? 전국 음식지도 리뷰,-207 days +07:27:27.578539000,37307,58900,14,207,1,서울 대표 음식 양 꼬치 라고 전국 음식 지도 리뷰,"['서울', '대표', '음식', '양', '꼬치', '전국', '음식', '지도', '리뷰']"
164,승우아빠 ,442000000,"시급400원 로봇직원의 등장, 이제는 치킨도 로봇이 튀긴다? 9월1주차 식품업계소식 정리",-207 days +07:27:27.578539000,108082,130000,55,207,1,시급 원 로봇 직원 등장 이제 치킨 로봇 튀기다 월 주차 식품 업계 소식 정리,"['시급', '원', '로봇', '직원', '등장', '이제', '치킨', '로봇', '월', '주차', '식품', '업계', '소식', '정리']"
165,승우아빠 ,442000000,쌈장이 지겨우면 '이것' 을 고기에 쌈싸드세요,-210 days +07:27:27.578539000,75031,96200,16,210,1,쌈장 지겹다 것 고기 쌈 싸다 들다,"['쌈장', '것', '고기', '쌈']"
166,승우아빠 ,442000000,나이트클럽 교수님의 후추 스테이크,-211 days +07:27:27.578539000,129205,150000,35,211,1,나이트클럽 교수 님 후추 스테이크,"['나이트클럽', '교수', '후추', '스테이크']"
